time (minutes),A,B
9.07916666666667,34624.6792319785,57701.7568963678
9.08,34624.6792328206,57701.7586413149
9.08083333333333,34624.6792336622,57701.7603857584
9.08166666666667,34624.6792345035,57701.7621296985
9.0825,34624.6792353443,57701.7638731354
9.08333333333333,34624.6792361847,57701.7656160691
9.08416666666667,34624.6792370248,57701.7673584999
9.085,34624.6792378644,57701.7691004278
9.08583333333333,34624.6792387036,57701.770841853
9.08666666666667,34624.6792395424,57701.7725827757
9.0875,34624.6792403809,57701.774323196
9.08833333333333,34624.6792412189,57701.7760631141
9.08916666666667,34624.6792420565,57701.7778025301
9.09,34624.6792428937,57701.7795414441
9.09083333333333,34624.6792437305,57701.7812798562
9.09166666666667,34624.6792445669,57701.7830177667
9.0925,34624.6792454029,57701.7847551757
9.09333333333333,34624.6792462385,57701.7864920833
9.09416666666667,34624.6792470737,57701.7882284897
9.095,34624.6792479085,57701.789964395
9.09583333333333,34624.6792487429,57701.7916997993
9.09666666666667,34624.6792495768,57701.7934347028
9.0975,34624.6792504104,57701.7951691057
9.09833333333333,34624.6792512436,57701.796903008
9.09916666666667,34624.6792520764,57701.79863641
9.1,34624.6792529088,57701.8003693118
9.10083333333333,34624.6792537408,57701.8021017135
9.10166666666667,34624.6792545724,57701.8038336152
9.1025,34624.6792554035,57701.8055650172
9.10333333333333,34624.6792562343,57701.8072959194
9.10416666666667,34624.6792570647,57701.8090263222
9.105,34624.6792578947,57701.8107562257
9.10583333333333,34624.6792587243,57701.8124856299
9.10666666666667,34624.6792595534,57701.814214535
9.1075,34624.6792603822,57701.8159429413
9.10833333333333,34624.6792612106,57701.8176708487
9.10916666666667,34624.6792620386,57701.8193982575
9.11,34624.6792628662,57701.8211251678
9.11083333333333,34624.6792636934,57701.8228515797
9.11166666666667,34624.6792645202,57701.8245774935
9.1125,34624.6792653466,57701.8263029091
9.11333333333334,34624.6792661726,57701.8280278269
9.11416666666667,34624.6792669982,57701.8297522468
9.115,34624.6792678234,57701.8314761692
9.11583333333333,34624.6792686482,57701.833199594
9.11666666666667,34624.6792694726,57701.8349225215
9.1175,34624.6792702966,57701.8366449518
9.11833333333333,34624.6792711202,57701.838366885
9.11916666666667,34624.6792719434,57701.8400883214
9.12,34624.6792727662,57701.8418092609
9.12083333333333,34624.6792735886,57701.8435297038
9.12166666666667,34624.6792744107,57701.8452496502
9.1225,34624.6792752323,57701.8469691003
9.12333333333333,34624.6792760535,57701.8486880542
9.12416666666667,34624.6792768744,57701.850406512
9.125,34624.6792776948,57701.8521244739
9.12583333333333,34624.6792785149,57701.85384194
9.12666666666667,34624.6792793345,57701.8555589105
9.1275,34624.6792801538,57701.8572753855
9.12833333333333,34624.6792809727,57701.8589913652
9.12916666666667,34624.6792817911,57701.8607068497
9.13,34624.6792826092,57701.8624218391
9.13083333333333,34624.6792834269,57701.8641363336
9.13166666666667,34624.6792842442,57701.8658503333
9.1325,34624.6792850611,57701.8675638384
9.13333333333333,34624.6792858776,57701.869276849
9.13416666666667,34624.6792866937,57701.8709893653
9.135,34624.6792875094,57701.8727013874
9.13583333333333,34624.6792883248,57701.8744129154
9.13666666666667,34624.6792891397,57701.8761239495
9.1375,34624.6792899542,57701.8778344898
9.13833333333333,34624.6792907684,57701.8795445365
9.13916666666667,34624.6792915821,57701.8812540897
9.14,34624.6792923955,57701.8829631495
9.14083333333333,34624.6792932085,57701.8846717162
9.14166666666667,34624.6792940211,57701.8863797898
9.1425,34624.6792948333,57701.8880873704
9.14333333333333,34624.6792956451,57701.8897944583
9.14416666666667,34624.6792964565,57701.8915010536
9.145,34624.6792972675,57701.8932071563
9.14583333333333,34624.6792980781,57701.8949127667
9.14666666666667,34624.6792988884,57701.8966178849
9.1475,34624.6792996982,57701.8983225111
9.14833333333333,34624.6793005077,57701.9000266453
9.14916666666667,34624.6793013167,57701.9017302877
9.15,34624.6793021254,57701.9034334385
9.15083333333333,34624.6793029337,57701.9051360977
9.15166666666667,34624.6793037416,57701.9068382657
9.1525,34624.6793045491,57701.9085399424
9.15333333333333,34624.6793053563,57701.910241128
9.15416666666667,34624.679306163,57701.9119418227
9.155,34624.6793069693,57701.9136420266
9.15583333333333,34624.6793077753,57701.9153417398
9.15666666666667,34624.6793085809,57701.9170409626
9.1575,34624.6793093861,57701.918739695
9.15833333333333,34624.6793101908,57701.9204379371
9.15916666666667,34624.6793109953,57701.9221356892
9.16,34624.6793117993,57701.9238329513
9.16083333333333,34624.6793126029,57701.9255297237
9.16166666666667,34624.6793134062,57701.9272260063
9.1625,34624.679314209,57701.9289217995
9.16333333333333,34624.6793150115,57701.9306171032
9.16416666666667,34624.6793158136,57701.9323119178
9.165,34624.6793166153,57701.9340062432
9.16583333333333,34624.6793174166,57701.9357000797
9.16666666666667,34624.6793182175,57701.9373934274
9.1675,34624.6793190181,57701.9390862864
9.16833333333333,34624.6793198182,57701.9407786568
9.16916666666667,34624.679320618,57701.9424705389
9.17,34624.6793214174,57701.9441619327
9.17083333333333,34624.6793222164,57701.9458528384
9.17166666666667,34624.679323015,57701.9475432562
9.1725,34624.6793238133,57701.9492331861
9.17333333333333,34624.6793246111,57701.9509226283
9.17416666666667,34624.6793254086,57701.952611583
9.175,34624.6793262057,57701.9543000503
9.17583333333334,34624.6793270024,57701.9559880303
9.17666666666667,34624.6793277987,57701.9576755232
9.1775,34624.6793285946,57701.9593625291
9.17833333333333,34624.6793293902,57701.9610490482
9.17916666666667,34624.6793301853,57701.9627350805
9.18,34624.6793309801,57701.9644206263
9.18083333333333,34624.6793317745,57701.9661056857
9.18166666666667,34624.6793325685,57701.9677902588
9.1825,34624.6793333622,57701.9694743458
9.18333333333333,34624.6793341554,57701.9711579467
9.18416666666667,34624.6793349483,57701.9728410618
9.185,34624.6793357408,57701.9745236912
9.18583333333333,34624.6793365329,57701.976205835
9.18666666666667,34624.6793373246,57701.9778874933
9.1875,34624.679338116,57701.9795686664
9.18833333333333,34624.6793389069,57701.9812493543
9.18916666666667,34624.6793396975,57701.9829295571
9.19,34624.6793404877,57701.9846092751
9.19083333333333,34624.6793412776,57701.9862885084
9.19166666666667,34624.679342067,57701.987967257
9.1925,34624.6793428561,57701.9896455212
9.19333333333333,34624.6793436448,57701.9913233011
9.19416666666667,34624.6793444331,57701.9930005967
9.195,34624.679345221,57701.9946774084
9.19583333333333,34624.6793460085,57701.9963537361
9.19666666666667,34624.6793467957,57701.9980295801
9.1975,34624.6793475825,57701.9997049404
9.19833333333333,34624.6793483689,57702.0013798173
9.19916666666667,34624.6793491549,57702.0030542108
9.2,34624.6793499406,57702.0047281211
9.20083333333333,34624.6793507259,57702.0064015483
9.20166666666667,34624.6793515108,57702.0080744926
9.2025,34624.6793522953,57702.0097469542
9.20333333333333,34624.6793530794,57702.0114189331
9.20416666666667,34624.6793538632,57702.0130904294
9.205,34624.6793546466,57702.0147614434
9.20583333333333,34624.6793554296,57702.0164319752
9.20666666666667,34624.6793562122,57702.0181020249
9.2075,34624.6793569945,57702.0197715926
9.20833333333333,34624.6793577764,57702.0214406785
9.20916666666667,34624.6793585579,57702.0231092828
9.21,34624.679359339,57702.0247774055
9.21083333333333,34624.6793601197,57702.0264450468
9.21166666666667,34624.6793609001,57702.0281122068
9.2125,34624.6793616801,57702.0297788857
9.21333333333333,34624.6793624597,57702.0314450837
9.21416666666667,34624.679363239,57702.0331108008
9.215,34624.6793640179,57702.0347760372
9.21583333333333,34624.6793647964,57702.0364407931
9.21666666666667,34624.6793655745,57702.0381050685
9.2175,34624.6793663522,57702.0397688636
9.21833333333333,34624.6793671296,57702.0414321786
9.21916666666667,34624.6793679066,57702.0430950135
9.22,34624.6793686832,57702.0447573686
9.22083333333333,34624.6793694595,57702.046419244
9.22166666666667,34624.6793702354,57702.0480806398
9.2225,34624.6793710109,57702.0497415561
9.22333333333333,34624.679371786,57702.0514019931
9.22416666666667,34624.6793725608,57702.0530619509
9.225,34624.6793733352,57702.0547214297
9.22583333333333,34624.6793741092,57702.0563804295
9.22666666666667,34624.6793748828,57702.0580389507
9.2275,34624.6793756561,57702.0596969931
9.22833333333333,34624.679376429,57702.0613545571
9.22916666666667,34624.6793772015,57702.0630116428
9.23,34624.6793779737,57702.0646682502
9.23083333333333,34624.6793787454,57702.0663243795
9.23166666666667,34624.6793795169,57702.0679800309
9.2325,34624.6793802879,57702.0696352046
9.23333333333333,34624.6793810586,57702.0712899005
9.23416666666667,34624.6793818289,57702.0729441189
9.235,34624.6793825988,57702.07459786
9.23583333333333,34624.6793833683,57702.0762511238
9.23666666666667,34624.6793841375,57702.0779039104
9.2375,34624.6793849063,57702.0795562202
9.23833333333334,34624.6793856748,57702.081208053
9.23916666666667,34624.6793864429,57702.0828594092
9.24,34624.6793872106,57702.0845102888
9.24083333333333,34624.6793879779,57702.086160692
9.24166666666667,34624.6793887449,57702.0878106189
9.2425,34624.6793895115,57702.0894600697
9.24333333333333,34624.6793902777,57702.0911090444
9.24416666666667,34624.6793910436,57702.0927575433
9.245,34624.679391809,57702.0944055664
9.24583333333333,34624.6793925742,57702.0960531139
9.24666666666667,34624.6793933389,57702.097700186
9.2475,34624.6793941033,57702.0993467828
9.24833333333333,34624.6793948673,57702.1009929043
9.24916666666667,34624.679395631,57702.1026385508
9.25,34624.6793963943,57702.1042837224
9.25083333333333,34624.6793971572,57702.1059284193
9.25166666666667,34624.6793979197,57702.1075726414
9.2525,34624.6793986819,57702.1092163891
9.25333333333333,34624.6793994437,57702.1108596624
9.25416666666667,34624.6794002052,57702.1125024615
9.255,34624.6794009662,57702.1141447865
9.25583333333333,34624.679401727,57702.1157866375
9.25666666666667,34624.6794024873,57702.1174280147
9.2575,34624.6794032473,57702.1190689183
9.25833333333333,34624.6794040069,57702.1207093483
9.25916666666667,34624.6794047662,57702.1223493048
9.26,34624.679405525,57702.1239887881
9.26083333333333,34624.6794062836,57702.1256277983
9.26166666666667,34624.6794070417,57702.1272663355
9.2625,34624.6794077995,57702.1289043998
9.26333333333333,34624.6794085569,57702.1305419914
9.26416666666667,34624.679409314,57702.1321791104
9.265,34624.6794100707,57702.1338157569
9.26583333333333,34624.679410827,57702.1354519311
9.26666666666667,34624.679411583,57702.1370876331
9.2675,34624.6794123386,57702.1387228631
9.26833333333333,34624.6794130938,57702.1403576212
9.26916666666667,34624.6794138487,57702.1419919075
9.27,34624.6794146032,57702.1436257222
9.27083333333333,34624.6794153574,57702.1452590654
9.27166666666667,34624.6794161111,57702.1468919372
9.2725,34624.6794168646,57702.1485243377
9.27333333333333,34624.6794176176,57702.1501562672
9.27416666666667,34624.6794183703,57702.1517877257
9.275,34624.6794191227,57702.1534187134
9.27583333333333,34624.6794198746,57702.1550492305
9.27666666666667,34624.6794206262,57702.1566792769
9.2775,34624.6794213775,57702.158308853
9.27833333333333,34624.6794221284,57702.1599379588
9.27916666666667,34624.6794228789,57702.1615665944
9.28,34624.6794236291,57702.16319476
9.28083333333333,34624.6794243789,57702.1648224558
9.28166666666667,34624.6794251283,57702.1664496818
9.2825,34624.6794258774,57702.1680764382
9.28333333333333,34624.6794266261,57702.1697027252
9.28416666666667,34624.6794273745,57702.1713285428
9.285,34624.6794281225,57702.1729538912
9.28583333333333,34624.6794288701,57702.1745787706
9.28666666666667,34624.6794296174,57702.176203181
9.2875,34624.6794303643,57702.1778271227
9.28833333333333,34624.6794311109,57702.1794505957
9.28916666666667,34624.6794318571,57702.1810736002
9.29,34624.679432603,57702.1826961363
9.29083333333333,34624.6794333484,57702.1843182041
9.29166666666667,34624.6794340936,57702.1859398039
9.2925,34624.6794348383,57702.1875609357
9.29333333333333,34624.6794355827,57702.1891815996
9.29416666666667,34624.6794363268,57702.1908017958
9.295,34624.6794370705,57702.1924215244
9.29583333333333,34624.6794378138,57702.1940407856
9.29666666666667,34624.6794385568,57702.1956595795
9.2975,34624.6794392994,57702.1972779063
9.29833333333333,34624.6794400417,57702.198895766
9.29916666666667,34624.6794407836,57702.2005131588
9.3,34624.6794415251,57702.2021300848
9.30083333333334,34624.6794422663,57702.2037465442
9.30166666666667,34624.6794430072,57702.2053625371
9.3025,34624.6794437476,57702.2069780637
9.30333333333333,34624.6794444878,57702.208593124
9.30416666666667,34624.6794452275,57702.2102077182
9.305,34624.6794459669,57702.2118218465
9.30583333333333,34624.679446706,57702.213435509
9.30666666666667,34624.6794474447,57702.2150487057
9.3075,34624.679448183,57702.2166614369
9.30833333333333,34624.679448921,57702.2182737027
9.30916666666667,34624.6794496587,57702.2198855032
9.31,34624.6794503959,57702.2214968386
9.31083333333333,34624.6794511328,57702.2231077089
9.31166666666667,34624.6794518694,57702.2247181144
9.3125,34624.6794526056,57702.2263280551
9.31333333333333,34624.6794533415,57702.2279375312
9.31416666666667,34624.679454077,57702.2295465428
9.315,34624.6794548121,57702.23115509
9.31583333333333,34624.6794555469,57702.2327631731
9.31666666666667,34624.6794562814,57702.2343707921
9.3175,34624.6794570155,57702.2359779471
9.31833333333333,34624.6794577492,57702.2375846383
9.31916666666667,34624.6794584826,57702.2391908659
9.32,34624.6794592156,57702.2407966298
9.32083333333333,34624.6794599483,57702.2424019304
9.32166666666667,34624.6794606806,57702.2440067677
9.3225,34624.6794614126,57702.2456111419
9.32333333333333,34624.6794621442,57702.2472150531
9.32416666666667,34624.6794628755,57702.2488185013
9.325,34624.6794636064,57702.2504214869
9.32583333333333,34624.6794643369,57702.2520240098
9.32666666666667,34624.6794650671,57702.2536260703
9.3275,34624.679465797,57702.2552276684
9.32833333333333,34624.6794665265,57702.2568288043
9.32916666666667,34624.6794672557,57702.2584294781
9.33,34624.6794679845,57702.26002969
9.33083333333333,34624.6794687129,57702.2616294401
9.33166666666667,34624.679469441,57702.2632287285
9.3325,34624.6794701688,57702.2648275554
9.33333333333333,34624.6794708962,57702.2664259208
9.33416666666667,34624.6794716232,57702.268023825
9.335,34624.6794723499,57702.269621268
9.33583333333333,34624.6794730763,57702.27121825
9.33666666666667,34624.6794738023,57702.2728147712
9.3375,34624.6794745279,57702.2744108316
9.33833333333333,34624.6794752533,57702.2760064314
9.33916666666667,34624.6794759782,57702.2776015707
9.34,34624.6794767028,57702.2791962497
9.34083333333333,34624.6794774271,57702.2807904684
9.34166666666667,34624.679478151,57702.2823842271
9.3425,34624.6794788745,57702.2839775258
9.34333333333333,34624.6794795977,57702.2855703648
9.34416666666667,34624.6794803206,57702.287162744
9.345,34624.6794810431,57702.2887546637
9.34583333333333,34624.6794817653,57702.290346124
9.34666666666667,34624.6794824871,57702.2919371249
9.3475,34624.6794832086,57702.2935276668
9.34833333333333,34624.6794839297,57702.2951177496
9.34916666666667,34624.6794846505,57702.2967073735
9.35,34624.6794853709,57702.2982965387
9.35083333333333,34624.679486091,57702.2998852452
9.35166666666667,34624.6794868108,57702.3014734933
9.3525,34624.6794875301,57702.303061283
9.35333333333333,34624.6794882492,57702.3046486145
9.35416666666667,34624.6794889679,57702.3062354879
9.355,34624.6794896862,57702.3078219033
9.35583333333333,34624.6794904043,57702.3094078609
9.35666666666667,34624.6794911219,57702.3109933608
9.3575,34624.6794918392,57702.3125784031
9.35833333333333,34624.6794925562,57702.314162988
9.35916666666667,34624.6794932728,57702.3157471156
9.36,34624.6794939891,57702.317330786
9.36083333333333,34624.6794947051,57702.3189139994
9.36166666666667,34624.6794954206,57702.3204967559
9.3625,34624.6794961359,57702.3220790556
9.36333333333334,34624.6794968508,57702.3236608987
9.36416666666667,34624.6794975654,57702.3252422852
9.365,34624.6794982796,57702.3268232154
9.36583333333333,34624.6794989934,57702.3284036894
9.36666666666667,34624.679499707,57702.3299837072
9.3675,34624.6795004202,57702.331563269
9.36833333333333,34624.679501133,57702.333142375
9.36916666666667,34624.6795018455,57702.3347210253
9.37,34624.6795025577,57702.33629922
9.37083333333333,34624.6795032695,57702.3378769592
9.37166666666667,34624.6795039809,57702.3394542431
9.3725,34624.6795046921,57702.3410310718
9.37333333333333,34624.6795054029,57702.3426074454
9.37416666666667,34624.6795061133,57702.3441833641
9.375,34624.6795068234,57702.345758828
9.37583333333333,34624.6795075332,57702.3473338372
9.37666666666667,34624.6795082426,57702.3489083919
9.3775,34624.6795089517,57702.3504824922
9.37833333333333,34624.6795096604,57702.3520561382
9.37916666666667,34624.6795103688,57702.3536293301
9.38,34624.6795110769,57702.3552020679
9.38083333333333,34624.6795117846,57702.3567743519
9.38166666666667,34624.6795124919,57702.3583461821
9.3825,34624.679513199,57702.3599175587
9.38333333333333,34624.6795139057,57702.3614884818
9.38416666666667,34624.679514612,57702.3630589515
9.385,34624.679515318,57702.364628968
9.38583333333333,34624.6795160237,57702.3661985314
9.38666666666667,34624.679516729,57702.3677676419
9.3875,34624.679517434,57702.3693362995
9.38833333333333,34624.6795181387,57702.3709045044
9.38916666666667,34624.679518843,57702.3724722567
9.39,34624.6795195469,57702.3740395565
9.39083333333333,34624.6795202506,57702.3756064041
9.39166666666667,34624.6795209539,57702.3771727995
9.3925,34624.6795216568,57702.3787387428
9.39333333333333,34624.6795223595,57702.3803042342
9.39416666666667,34624.6795230617,57702.3818692738
9.395,34624.6795237637,57702.3834338617
9.39583333333333,34624.6795244653,57702.3849979981
9.39666666666667,34624.6795251665,57702.3865616832
9.3975,34624.6795258675,57702.3881249169
9.39833333333333,34624.6795265681,57702.3896876995
9.39916666666667,34624.6795272683,57702.3912500311
9.4,34624.6795279682,57702.3928119117
9.40083333333333,34624.6795286678,57702.3943733417
9.40166666666667,34624.6795293671,57702.395934321
9.4025,34624.679530066,57702.3974948498
9.40333333333333,34624.6795307645,57702.3990549283
9.40416666666667,34624.6795314628,57702.4006145565
9.405,34624.6795321607,57702.4021737347
9.40583333333333,34624.6795328582,57702.4037324628
9.40666666666667,34624.6795335555,57702.4052907412
9.4075,34624.6795342524,57702.4068485698
9.40833333333333,34624.6795349489,57702.4084059488
9.40916666666667,34624.6795356451,57702.4099628784
9.41,34624.679536341,57702.4115193586
9.41083333333333,34624.6795370366,57702.4130753896
9.41166666666667,34624.6795377318,57702.4146309716
9.4125,34624.6795384267,57702.4161861047
9.41333333333333,34624.6795391212,57702.4177407889
9.41416666666667,34624.6795398154,57702.4192950245
9.415,34624.6795405093,57702.4208488115
9.41583333333333,34624.6795412029,57702.4224021501
9.41666666666667,34624.6795418961,57702.4239550404
9.4175,34624.679542589,57702.4255074826
9.41833333333333,34624.6795432815,57702.4270594767
9.41916666666667,34624.6795439737,57702.428611023
9.42,34624.6795446656,57702.4301621214
9.42083333333333,34624.6795453571,57702.4317127722
9.42166666666667,34624.6795460483,57702.4332629755
9.4225,34624.6795467392,57702.4348127315
9.42333333333333,34624.6795474298,57702.4363620401
9.42416666666667,34624.67954812,57702.4379109017
9.425,34624.6795488099,57702.4394593162
9.42583333333334,34624.6795494994,57702.4410072839
9.42666666666667,34624.6795501886,57702.4425548048
9.4275,34624.6795508775,57702.4441018792
9.42833333333333,34624.6795515661,57702.445648507
9.42916666666667,34624.6795522543,57702.4471946885
9.43,34624.6795529422,57702.4487404238
9.43083333333333,34624.6795536297,57702.450285713
9.43166666666667,34624.679554317,57702.4518305562
9.4325,34624.6795550039,57702.4533749535
9.43333333333333,34624.6795556904,57702.4549189052
9.43416666666667,34624.6795563767,57702.4564624113
9.435,34624.6795570626,57702.4580054719
9.43583333333333,34624.6795577482,57702.4595480872
9.43666666666667,34624.6795584334,57702.4610902574
9.4375,34624.6795591183,57702.4626319824
9.43833333333333,34624.6795598029,57702.4641732625
9.43916666666667,34624.6795604872,57702.4657140978
9.44,34624.6795611711,57702.4672544884
9.44083333333333,34624.6795618547,57702.4687944345
9.44166666666667,34624.679562538,57702.4703339362
9.4425,34624.6795632209,57702.4718729935
9.44333333333333,34624.6795639035,57702.4734116067
9.44416666666667,34624.6795645858,57702.4749497758
9.445,34624.6795652678,57702.476487501
9.44583333333333,34624.6795659494,57702.4780247825
9.44666666666667,34624.6795666307,57702.4795616203
9.4475,34624.6795673117,57702.4810980145
9.44833333333333,34624.6795679923,57702.4826339654
9.44916666666667,34624.6795686726,57702.484169473
9.45,34624.6795693526,57702.4857045374
9.45083333333333,34624.6795700323,57702.4872391588
9.45166666666667,34624.6795707116,57702.4887733373
9.4525,34624.6795713906,57702.4903070731
9.45333333333333,34624.6795720693,57702.4918403663
9.45416666666667,34624.6795727476,57702.4933732169
9.455,34624.6795734257,57702.4949056251
9.45583333333333,34624.6795741034,57702.4964375911
9.45666666666667,34624.6795747807,57702.497969115
9.4575,34624.6795754578,57702.4995001969
9.45833333333333,34624.6795761345,57702.5010308369
9.45916666666667,34624.6795768109,57702.5025610352
9.46,34624.679577487,57702.5040907919
9.46083333333333,34624.6795781627,57702.505620107
9.46166666666667,34624.6795788381,57702.5071489809
9.4625,34624.6795795132,57702.5086774135
9.46333333333333,34624.679580188,57702.5102054049
9.46416666666667,34624.6795808625,57702.5117329555
9.465,34624.6795815366,57702.5132600651
9.46583333333333,34624.6795822104,57702.5147867341
9.46666666666667,34624.6795828838,57702.5163129624
9.4675,34624.679583557,57702.5178387503
9.46833333333333,34624.6795842298,57702.5193640978
9.46916666666667,34624.6795849023,57702.5208890051
9.47,34624.6795855745,57702.5224134724
9.47083333333333,34624.6795862463,57702.5239374996
9.47166666666667,34624.6795869179,57702.5254610871
9.4725,34624.6795875891,57702.5269842348
9.47333333333333,34624.67958826,57702.528506943
9.47416666666667,34624.6795889305,57702.5300292117
9.475,34624.6795896008,57702.5315510411
9.47583333333333,34624.6795902707,57702.5330724312
9.47666666666667,34624.6795909403,57702.5345933823
9.4775,34624.6795916095,57702.5361138945
9.47833333333333,34624.6795922785,57702.5376339678
9.47916666666667,34624.6795929471,57702.5391536025
9.48,34624.6795936154,57702.5406727986
9.48083333333333,34624.6795942834,57702.5421915562
9.48166666666667,34624.679594951,57702.5437098755
9.4825,34624.6795956184,57702.5452277567
9.48333333333333,34624.6795962854,57702.5467451998
9.48416666666667,34624.6795969521,57702.5482622049
9.485,34624.6795976185,57702.5497787723
9.48583333333333,34624.6795982845,57702.5512949019
9.48666666666667,34624.6795989503,57702.552810594
9.4875,34624.6795996157,57702.5543258487
9.48833333333334,34624.6796002808,57702.5558406661
9.48916666666667,34624.6796009456,57702.5573550463
9.49,34624.67960161,57702.5588689894
9.49083333333333,34624.6796022741,57702.5603824957
9.49166666666667,34624.679602938,57702.5618955651
9.4925,34624.6796036014,57702.5634081979
9.49333333333333,34624.6796042646,57702.5649203941
9.49416666666667,34624.6796049275,57702.5664321539
9.495,34624.67960559,57702.5679434774
9.49583333333333,34624.6796062522,57702.5694543647
9.49666666666667,34624.6796069141,57702.570964816
9.4975,34624.6796075757,57702.5724748313
9.49833333333333,34624.679608237,57702.5739844109
9.49916666666667,34624.6796088979,57702.5754935548
9.5,34624.6796095585,57702.5770022632
9.50083333333333,34624.6796102189,57702.5785105362
9.50166666666667,34624.6796108788,57702.5800183738
9.5025,34624.6796115385,57702.5815257763
9.50333333333333,34624.6796121979,57702.5830327438
9.50416666666667,34624.6796128569,57702.5845392764
9.505,34624.6796135156,57702.5860453741
9.50583333333333,34624.679614174,57702.5875510372
9.50666666666667,34624.6796148321,57702.5890562658
9.5075,34624.6796154899,57702.59056106
9.50833333333333,34624.6796161473,57702.5920654199
9.50916666666667,34624.6796168045,57702.5935693456
9.51,34624.6796174613,57702.5950728373
9.51083333333333,34624.6796181178,57702.596575895
9.51166666666667,34624.679618774,57702.598078519
9.5125,34624.6796194299,57702.5995807094
9.51333333333333,34624.6796200854,57702.6010824662
9.51416666666667,34624.6796207407,57702.6025837896
9.515,34624.6796213956,57702.6040846797
9.51583333333333,34624.6796220502,57702.6055851366
9.51666666666667,34624.6796227045,57702.6070851605
9.5175,34624.6796233585,57702.6085847515
9.51833333333333,34624.6796240121,57702.6100839097
9.51916666666667,34624.6796246655,57702.6115826353
9.52,34624.6796253185,57702.6130809283
9.52083333333333,34624.6796259712,57702.614578789
9.52166666666667,34624.6796266236,57702.6160762173
9.5225,34624.6796272757,57702.6175732135
9.52333333333333,34624.6796279275,57702.6190697776
9.52416666666667,34624.679628579,57702.6205659098
9.525,34624.6796292301,57702.6220616103
9.52583333333333,34624.679629881,57702.623556879
9.52666666666667,34624.6796305315,57702.6250517163
9.5275,34624.6796311817,57702.6265461221
9.52833333333333,34624.6796318316,57702.6280400966
9.52916666666667,34624.6796324812,57702.62953364
9.53,34624.6796331305,57702.6310267524
9.53083333333333,34624.6796337794,57702.6325194338
9.53166666666667,34624.6796344281,57702.6340116844
9.5325,34624.6796350764,57702.6355035044
9.53333333333333,34624.6796357245,57702.6369948938
9.53416666666667,34624.6796363722,57702.6384858528
9.535,34624.6796370196,57702.6399763815
9.53583333333333,34624.6796376667,57702.64146648
9.53666666666667,34624.6796383134,57702.6429561485
9.5375,34624.6796389599,57702.6444453871
9.53833333333333,34624.6796396061,57702.6459341959
9.53916666666667,34624.6796402519,57702.647422575
9.54,34624.6796408974,57702.6489105245
9.54083333333333,34624.6796415427,57702.6503980447
9.54166666666667,34624.6796421876,57702.6518851355
9.5425,34624.6796428322,57702.6533717971
9.54333333333333,34624.6796434765,57702.6548580297
9.54416666666667,34624.6796441204,57702.6563438334
9.545,34624.6796447641,57702.6578292082
9.54583333333333,34624.6796454075,57702.6593141544
9.54666666666667,34624.6796460505,57702.660798672
9.5475,34624.6796466933,57702.6622827612
9.54833333333333,34624.6796473357,57702.663766422
9.54916666666667,34624.6796479778,57702.6652496547
9.55,34624.6796486196,57702.6667324593
9.55083333333334,34624.6796492611,57702.668214836
9.55166666666667,34624.6796499023,57702.6696967848
9.5525,34624.6796505432,57702.671178306
9.55333333333333,34624.6796511838,57702.6726593995
9.55416666666667,34624.6796518241,57702.6741400657
9.555,34624.679652464,57702.6756203045
9.55583333333333,34624.6796531037,57702.6771001161
9.55666666666667,34624.679653743,57702.6785795006
9.5575,34624.6796543821,57702.6800584582
9.55833333333333,34624.6796550208,57702.6815369889
9.55916666666667,34624.6796556592,57702.6830150929
9.56,34624.6796562974,57702.6844927704
9.56083333333333,34624.6796569352,57702.6859700213
9.56166666666667,34624.6796575727,57702.687446846
9.5625,34624.6796582099,57702.6889232444
9.56333333333333,34624.6796588468,57702.6903992167
9.56416666666667,34624.6796594833,57702.6918747631
9.565,34624.6796601196,57702.6933498836
9.56583333333333,34624.6796607556,57702.6948245784
9.56666666666667,34624.6796613913,57702.6962988476
9.5675,34624.6796620266,57702.6977726913
9.56833333333333,34624.6796626617,57702.6992461096
9.56916666666667,34624.6796632964,57702.7007191027
9.57,34624.6796639309,57702.7021916707
9.57083333333333,34624.679664565,57702.7036638138
9.57166666666667,34624.6796651988,57702.7051355319
9.5725,34624.6796658323,57702.7066068253
9.57333333333333,34624.6796664656,57702.7080776941
9.57416666666667,34624.6796670985,57702.7095481384
9.575,34624.6796677311,57702.7110181583
9.57583333333333,34624.6796683634,57702.7124877539
9.57666666666667,34624.6796689954,57702.7139569254
9.5775,34624.6796696271,57702.7154256729
9.57833333333333,34624.6796702585,57702.7168939966
9.57916666666667,34624.6796708896,57702.7183618964
9.58,34624.6796715204,57702.7198293726
9.58083333333333,34624.6796721509,57702.7212964253
9.58166666666667,34624.679672781,57702.7227630546
9.5825,34624.6796734109,57702.7242292607
9.58333333333333,34624.6796740405,57702.7256950435
9.58416666666667,34624.6796746697,57702.7271604034
9.585,34624.6796752987,57702.7286253403
9.58583333333333,34624.6796759274,57702.7300898544
9.58666666666667,34624.6796765557,57702.7315539459
9.5875,34624.6796771838,57702.7330176148
9.58833333333333,34624.6796778115,57702.7344808613
9.58916666666667,34624.679678439,57702.7359436856
9.59,34624.6796790662,57702.7374060876
9.59083333333333,34624.679679693,57702.7388680676
9.59166666666667,34624.6796803196,57702.7403296256
9.5925,34624.6796809458,57702.7417907618
9.59333333333333,34624.6796815717,57702.7432514764
